crain,mslp,tcc,time_met,time_wl_obs,time_wl_pred,tp,u10,v10,wl_obs,wl_pred
0,101266.21875,12,18-Jun-2023 06:00:00,18-Jun-2023 06:00:00,18-Jun-2023 06:00:00,0,0.723136007785797,2.64565420150757,-0.153416,-0.414151898734177
0,101213.71875,12,18-Jun-2023 07:00:00,18-Jun-2023 07:00:00,18-Jun-2023 07:00:00,0,0.535853266716003,2.11376094818115,-0.141224,-0.563431952662722
0,101166.671875,12,18-Jun-2023 08:00:00,18-Jun-2023 08:00:00,18-Jun-2023 08:00:00,0,0.241865232586861,1.82960820198059,-0.135128,-0.43207100591716
0,101151.5,5,18-Jun-2023 09:00:00,18-Jun-2023 09:00:00,18-Jun-2023 09:00:00,0,0.0592712387442589,1.86546146869659,-0.124968,-0.300710059171598
0,101200.5,0,18-Jun-2023 10:00:00,18-Jun-2023 10:00:00,18-Jun-2023 10:00:00,0,-0.0366320796310902,1.98825073242188,0.013208,-0.169349112426035
0,101258.2109375,0,18-Jun-2023 11:00:00,18-Jun-2023 11:00:00,18-Jun-2023 11:00:00,0,-0.190455317497253,2.06265616416931,0.16256,-0.0379881656804733
0,101314.6171875,0,18-Jun-2023 12:00:00,18-Jun-2023 12:00:00,18-Jun-2023 12:00:00,0,0.000317382800858468,2.45270752906799,0.29464,0.0933727810650888
0,101361.0625,0,18-Jun-2023 13:00:00,18-Jun-2023 13:00:00,18-Jun-2023 13:00:00,0,0.0112329097464681,2.74659299850464,0.397256,0.113342776203966
0,101421.578125,0,18-Jun-2023 14:00:00,18-Jun-2023 14:00:00,18-Jun-2023 14:00:00,0,0.182404786348343,3.03169441223145,0.398272,-0.0226345609065156
0,101463.1328125,0,18-Jun-2023 15:00:00,18-Jun-2023 15:00:00,18-Jun-2023 15:00:00,0,0.341972649097443,3.1958179473877,0.214376,-0.158611898016997
0,101442.453125,5,18-Jun-2023 16:00:00,18-Jun-2023 16:00:00,18-Jun-2023 16:00:00,0,0.224364012479782,3.39733266830444,0.012192,-0.294589235127479
0,101437.359375,6,18-Jun-2023 17:00:00,18-Jun-2023 17:00:00,18-Jun-2023 17:00:00,0,0.0548498518764973,3.74395132064819,-0.129032,-0.43056657223796
0,101414.1484375,7,18-Jun-2023 18:00:00,18-Jun-2023 18:00:00,18-Jun-2023 18:00:00,0,0.0315612778067589,3.9177405834198,-0.131064,-0.566543909348442
0,101377.03125,7,18-Jun-2023 19:00:00,18-Jun-2023 19:00:00,18-Jun-2023 19:00:00,0,0.187418207526207,4.23180198669434,-0.128016,-0.539722921914358
0,101318.828125,7,18-Jun-2023 20:00:00,18-Jun-2023 20:00:00,18-Jun-2023 20:00:00,0,0.0666979998350143,4.63550186157227,-0.125984,-0.370453400503778
0,101372.5703125,7,18-Jun-2023 21:00:00,18-Jun-2023 21:00:00,18-Jun-2023 21:00:00,0,0.749506831169128,4.99071025848389,-0.08636,-0.201183879093199
0,101403.9609375,0,18-Jun-2023 22:00:00,18-Jun-2023 22:00:00,18-Jun-2023 22:00:00,0,0.652569591999054,4.81843852996826,0.056896,-0.0319143576826197
0,101413.75,0,18-Jun-2023 23:00:00,18-Jun-2023 23:00:00,18-Jun-2023 23:00:00,0,0.487382799386978,4.62603759765625,0.214376,0.13735516372796
0,101269.2421875,0,19-Jun-2023 00:00:00,19-Jun-2023 00:00:00,19-Jun-2023 00:00:00,0,-1.16449952125549,3.75118041038513,0.37592,0.306624685138539
0,101313.3515625,0,19-Jun-2023 01:00:00,19-Jun-2023 01:00:00,19-Jun-2023 01:00:00,0,-1.02202641963959,4.05380868911743,0.51816,0.475894206549118
0,101330.078125,0,19-Jun-2023 02:00:00,19-Jun-2023 02:00:00,19-Jun-2023 02:00:00,0,-1.19736576080322,3.90204477310181,0.616712,0.343053435114504
0,101421.9375,0,19-Jun-2023 03:00:00,19-Jun-2023 03:00:00,19-Jun-2023 03:00:00,0,-0.944909691810608,3.95058226585388,0.612648,0.182748091603053
0,101385.5390625,0,19-Jun-2023 04:00:00,19-Jun-2023 04:00:00,19-Jun-2023 04:00:00,0,-0.863782942295074,3.70413947105408,0.341376,0.022442748091603
0,101334.7890625,0,19-Jun-2023 05:00:00,19-Jun-2023 05:00:00,19-Jun-2023 05:00:00,0,-1.26396977901459,3.52456545829773,0.108712,-0.137862595419847
0,101334.8828125,0,19-Jun-2023 06:00:00,19-Jun-2023 06:00:00,19-Jun-2023 06:00:00,0,-1.40552484989166,3.26070427894592,-0.07112,-0.298167938931298
0,101352.890625,1,19-Jun-2023 07:00:00,19-Jun-2023 07:00:00,19-Jun-2023 07:00:00,0,-0.980097651481628,3.06786251068115,-0.141224,-0.458473282442748
0,101375.0078125,8,19-Jun-2023 08:00:00,19-Jun-2023 08:00:00,19-Jun-2023 08:00:00,0,-0.783491194248199,2.82252192497253,-0.13716,-0.513684210526316
0,101391.78125,37,19-Jun-2023 09:00:00,19-Jun-2023 09:00:00,19-Jun-2023 09:00:00,0,-0.441696763038635,2.64803338050842,-0.128016,-0.387368421052632
0,101459.8125,33,19-Jun-2023 10:00:00,19-Jun-2023 10:00:00,19-Jun-2023 10:00:00,0,-0.478811025619507,2.33639764785767,-0.072136,-0.261052631578947
0,101487.421875,50,19-Jun-2023 11:00:00,19-Jun-2023 11:00:00,19-Jun-2023 11:00:00,0,-1.05648565292358,2.15637683868408,0.053848,-0.134736842105263
0,101525.34375,68,19-Jun-2023 12:00:00,19-Jun-2023 12:00:00,19-Jun-2023 12:00:00,0,-1.63315057754517,2.12011957168579,0.2032,-0.00842105263157895
0,101577.84375,77,19-Jun-2023 13:00:00,19-Jun-2023 13:00:00,19-Jun-2023 13:00:00,0,-1.82539677619934,1.9910364151001,0.329184,0.117894736842105
0,101639.0234375,63,19-Jun-2023 14:00:00,19-Jun-2023 14:00:00,19-Jun-2023 14:00:00,0,-1.92284786701202,2.09225106239319,0.418592,0.0717478510028653
0,101663.3515625,41,19-Jun-2023 15:00:00,19-Jun-2023 15:00:00,19-Jun-2023 15:00:00,0,-2.2182445526123,2.31153202056885,0.4064,-0.0606303724928366
0,101659.3984375,34,19-Jun-2023 16:00:00,19-Jun-2023 16:00:00,19-Jun-2023 16:00:00,0,-2.35271596908569,2.58205318450928,0.16764,-0.193008595988539
0,101610.7578125,60,19-Jun-2023 17:00:00,19-Jun-2023 17:00:00,19-Jun-2023 17:00:00,0,-3.33375000953674,2.97045159339905,-0.01524,-0.325386819484241
0,101566.1328125,57,19-Jun-2023 18:00:00,19-Jun-2023 18:00:00,19-Jun-2023 18:00:00,0,-4.00488138198853,3.1563732624054,-0.1231392,-0.457765042979943
0,101528.6796875,38,19-Jun-2023 19:00:00,19-Jun-2023 19:00:00,19-Jun-2023 19:00:00,0,-4.04766702651978,3.42710208892822,-0.112776,-0.590143266475645
0,101523.09375,43,19-Jun-2023 20:00:00,19-Jun-2023 20:00:00,19-Jun-2023 20:00:00,0,-3.80413937568665,3.50438714027405,-0.115824,-0.472889447236181
0,101503.75,59,19-Jun-2023 21:00:00,19-Jun-2023 21:00:00,19-Jun-2023 21:00:00,0,-3.67575073242188,3.29996204376221,-0.109728,-0.311582914572864
0,101491.4296875,67,19-Jun-2023 22:00:00,19-Jun-2023 22:00:00,19-Jun-2023 22:00:00,0.0625,-3.8124475479126,2.79365468025208,-0.01016,-0.150276381909548
0,101480.03125,94,19-Jun-2023 23:00:00,19-Jun-2023 23:00:00,19-Jun-2023 23:00:00,0.1875,-4.00886583328247,2.38110971450806,0.146304,0.0110301507537688
0,101489.7265625,0,20-Jun-2023 00:00:00,20-Jun-2023 00:00:00,20-Jun-2023 00:00:00,0,-2.69753289222717,1.24517333507538,0.302768,0.172336683417085
0,101453.9296875,0,20-Jun-2023 01:00:00,20-Jun-2023 01:00:00,20-Jun-2023 01:00:00,0,-2.88577747344971,0.802553713321686,0.442976,0.333643216080402
0,101464.40625,0,20-Jun-2023 02:00:00,20-Jun-2023 02:00:00,20-Jun-2023 02:00:00,0,-2.69339728355408,0.611785888671875,0.556768,0.426666666666667
0,101468.78125,0,20-Jun-2023 03:00:00,20-Jun-2023 03:00:00,20-Jun-2023 03:00:00,0,-2.85516834259033,0.704216301441193,0.608584,0.272820512820513
0,101416.34375,0,20-Jun-2023 04:00:00,20-Jun-2023 04:00:00,20-Jun-2023 04:00:00,0,-3.00345325469971,0.82020628452301,0.570992,0.118974358974359
0,101410.6171875,24,20-Jun-2023 05:00:00,20-Jun-2023 05:00:00,20-Jun-2023 05:00:00,0,-2.87701773643494,0.792312026023865,0.307848,-0.0348717948717949
0,101388.859375,32,20-Jun-2023 06:00:00,20-Jun-2023 06:00:00,20-Jun-2023 06:00:00,0,-2.68230223655701,0.945909440517426,0.047752,-0.188717948717949
0,101391.921875,43,20-Jun-2023 07:00:00,20-Jun-2023 07:00:00,20-Jun-2023 07:00:00,0,-2.46811270713806,0.811210930347443,-0.084328,-0.342564102564103
0,101355.296875,62,20-Jun-2023 08:00:00,20-Jun-2023 08:00:00,20-Jun-2023 08:00:00,0,-2.43352913856506,0.441844493150711,-0.151384,-0.496410256410256
0,101335.6015625,45,20-Jun-2023 09:00:00,20-Jun-2023 09:00:00,20-Jun-2023 09:00:00,0,-2.69621706008911,-0.0950732454657555,-0.140208,-0.454741379310345
0,101374.8515625,73,20-Jun-2023 10:00:00,20-Jun-2023 10:00:00,20-Jun-2023 10:00:00,0,-3.41416263580322,-0.472592771053314,-0.114808,-0.335775862068966
0,101423.1015625,72,20-Jun-2023 11:00:00,20-Jun-2023 11:00:00,20-Jun-2023 11:00:00,0,-4.04151105880737,-0.423299551010132,-0.001016,-0.216810344827586
0,101451.0703125,80,20-Jun-2023 12:00:00,20-Jun-2023 12:00:00,20-Jun-2023 12:00:00,0.0625,-3.93186163902283,-0.3380346596241,0.146304,-0.0978448275862069
0,101489.4609375,77,20-Jun-2023 13:00:00,20-Jun-2023 13:00:00,20-Jun-2023 13:00:00,0,-2.94979238510132,-0.336842030286789,0.295656,0.0211206896551724
0,101505.7109375,84,20-Jun-2023 14:00:00,20-Jun-2023 14:00:00,20-Jun-2023 14:00:00,0,-1.78890132904053,-0.583499729633331,0.390144,0.140086206896552
0,101495.2421875,75,20-Jun-2023 15:00:00,20-Jun-2023 15:00:00,20-Jun-2023 15:00:00,0,-1.03674924373627,-0.845346689224243,0.45212,0.0332848837209302
0,101459.9765625,85,20-Jun-2023 16:00:00,20-Jun-2023 16:00:00,20-Jun-2023 16:00:00,0,-1.20634520053864,-0.533359348773956,0.384048,-0.0940406976744186
0,101472.7734375,100,20-Jun-2023 17:00:00,20-Jun-2023 17:00:00,20-Jun-2023 17:00:00,0,-1.6316784620285,0.252415776252747,0.16256,-0.221366279069767
0,101475.7421875,100,20-Jun-2023 18:00:00,20-Jun-2023 18:00:00,20-Jun-2023 18:00:00,0.0625,-1.47486567497253,0.962011694908142,-0.014224,-0.348691860465116
1,101476.8125,100,20-Jun-2023 19:00:00,20-Jun-2023 19:00:00,20-Jun-2023 19:00:00,1.375,-2.67215204238892,0.264498293399811,-0.150368,-0.476017441860465
0,101470.296875,99,20-Jun-2023 20:00:00,20-Jun-2023 20:00:00,20-Jun-2023 20:00:00,3,-2.72370362281799,-1.38335573673248,-0.149352,-0.552568578553616
0,101441.3203125,64,20-Jun-2023 21:00:00,20-Jun-2023 21:00:00,20-Jun-2023 21:00:00,3.1875,-3.49125003814697,-1.87896358966827,-0.14732,-0.402942643391521
0,101465.40625,79,20-Jun-2023 22:00:00,20-Jun-2023 22:00:00,20-Jun-2023 22:00:00,3.1875,-4.61184310913086,-1.35698854923248,-0.0508,-0.253316708229426
0,101484.9375,100,20-Jun-2023 23:00:00,20-Jun-2023 23:00:00,20-Jun-2023 23:00:00,3.1875,-4.58728408813477,-1.24805176258087,0.084328,-0.103690773067332
1,101266.5625,27,21-Jun-2023 00:00:00,21-Jun-2023 00:00:00,21-Jun-2023 00:00:00,0,-0.225655511021614,-2.05007314682007,0.224536,0.0459351620947631
1,101286.6875,36,21-Jun-2023 01:00:00,21-Jun-2023 01:00:00,21-Jun-2023 01:00:00,0.125,-0.135410159826279,-1.30329096317291,0.373888,0.195561097256858
1,101346.0234375,74,21-Jun-2023 02:00:00,21-Jun-2023 02:00:00,21-Jun-2023 02:00:00,0.4375,0.400278329849243,-2.1279296875,0.501904,0.345187032418953
0,101389.59375,40,21-Jun-2023 03:00:00,21-Jun-2023 03:00:00,21-Jun-2023 03:00:00,0.6875,0.0961584448814392,-3.99075675010681,0.656336,0.346943005181347
0,101329.0625,55,21-Jun-2023 04:00:00,21-Jun-2023 04:00:00,21-Jun-2023 04:00:00,0.6875,-0.154797360301018,-4.38194465637207,0.669036,0.200829015544041
0,101275.5078125,56,21-Jun-2023 05:00:00,21-Jun-2023 05:00:00,21-Jun-2023 05:00:00,0.6875,0.521859109401703,-3.79182982444763,0.44704,0.0547150259067357
0,101232.59375,78,21-Jun-2023 06:00:00,21-Jun-2023 06:00:00,21-Jun-2023 06:00:00,0.6875,1.00039792060852,-3.36386585235596,0.224536,-0.09139896373057
0,101217.2578125,100,21-Jun-2023 07:00:00,21-Jun-2023 07:00:00,21-Jun-2023 07:00:00,0.6875,1.30961179733276,-2.13008904457092,0.022352,-0.237512953367876
1,101185.3671875,100,21-Jun-2023 08:00:00,21-Jun-2023 08:00:00,21-Jun-2023 08:00:00,0.6875,1.13951051235199,0.115180663764477,-0.085344,-0.383626943005181
1,101175.2734375,100,21-Jun-2023 09:00:00,21-Jun-2023 09:00:00,21-Jun-2023 09:00:00,0.8125,0.166956782341003,1.24319577217102,-0.136144,-0.512584269662921
0,101138.7734375,100,21-Jun-2023 10:00:00,21-Jun-2023 10:00:00,21-Jun-2023 10:00:00,0.875,-0.649484872817993,0.904886484146118,-0.008128,-0.401348314606742
0,101172.8125,55,21-Jun-2023 11:00:00,21-Jun-2023 11:00:00,21-Jun-2023 11:00:00,0.875,-0.998754858970642,1.6234472990036,0.022352,-0.290112359550562
0,101202.4609375,100,21-Jun-2023 12:00:00,21-Jun-2023 12:00:00,21-Jun-2023 12:00:00,0.875,-1.45444583892822,2.2549524307251,0.151384,-0.178876404494382
0,101196.0234375,97,21-Jun-2023 13:00:00,21-Jun-2023 13:00:00,21-Jun-2023 13:00:00,0,-1.81128168106079,2.52319812774658,0.4318,-0.0676404494382022
1,101188.046875,99,21-Jun-2023 14:00:00,21-Jun-2023 14:00:00,21-Jun-2023 14:00:00,0.9375,-1.84544920921326,4.26704835891724,0.490728,0.0435955056179775
1,101196.2109375,100,21-Jun-2023 15:00:00,21-Jun-2023 15:00:00,21-Jun-2023 15:00:00,2.5,-2.44253063201904,5.9094066619873,0.560832,0.123857566765579
1,101164.8984375,96,21-Jun-2023 16:00:00,21-Jun-2023 16:00:00,21-Jun-2023 16:00:00,3.375,-2.69242429733276,6.74348640441895,0.550672,0.0027893175074184
0,101187.328125,100,21-Jun-2023 17:00:00,21-Jun-2023 17:00:00,21-Jun-2023 17:00:00,3.9375,-2.26687741279602,7.42865371704102,0.393192,-0.118278931750742
0,101168.953125,100,21-Jun-2023 18:00:00,21-Jun-2023 18:00:00,21-Jun-2023 18:00:00,4.125,-3.23628902435303,6.44768333435059,0.212344,-0.239347181008902
1,101100.09375,90,21-Jun-2023 19:00:00,21-Jun-2023 19:00:00,21-Jun-2023 19:00:00,5.5,-2.72147226333618,6.4528660774231,0.038608,-0.360415430267062
1,101084.5625,63,21-Jun-2023 20:00:00,21-Jun-2023 20:00:00,21-Jun-2023 20:00:00,6.125,-1.46946895122528,7.16697263717651,-0.048768,-0.481483679525223
1,101064,38,21-Jun-2023 21:00:00,21-Jun-2023 21:00:00,21-Jun-2023 21:00:00,6.875,-1.59429442882538,6.702721118927,-0.079248,-0.468461538461538
1,101086.0703125,24,21-Jun-2023 22:00:00,21-Jun-2023 22:00:00,21-Jun-2023 22:00:00,7.375,-0.675690889358521,6.24796628952026,-0.02032,-0.33
0,101115.0703125,16,21-Jun-2023 23:00:00,21-Jun-2023 23:00:00,21-Jun-2023 23:00:00,7.375,-0.0117919920012355,5.42903423309326,0.084328,-0.191538461538462
0,101270.03125,6,22-Jun-2023 00:00:00,22-Jun-2023 00:00:00,22-Jun-2023 00:00:00,0,0.608618140220642,3.12376093864441,0.204216,-0.0530769230769231
0,101290.7578125,9,22-Jun-2023 01:00:00,22-Jun-2023 01:00:00,22-Jun-2023 01:00:00,0,0.392824709415436,3.11677622795105,0.303784,0.0853846153846154
0,101263.21875,26,22-Jun-2023 02:00:00,22-Jun-2023 02:00:00,22-Jun-2023 02:00:00,0,0.131478264927864,3.72290277481079,0.414528,0.223846153846154
1,101382.4375,43,22-Jun-2023 03:00:00,22-Jun-2023 03:00:00,22-Jun-2023 03:00:00,0.4375,0.408826917409897,5.28121089935303,0.51816,0.362307692307692
0,101399.34375,40,22-Jun-2023 04:00:00,22-Jun-2023 04:00:00,22-Jun-2023 04:00:00,0.9375,0.250009775161743,4.29507207870483,0.586232,0.279038961038961
0,101319.4609375,7,22-Jun-2023 05:00:00,22-Jun-2023 05:00:00,22-Jun-2023 05:00:00,0.9375,-0.072047121822834,3.81408452987671,0.573024,0.140337662337662
0,101333.28125,26,22-Jun-2023 06:00:00,22-Jun-2023 06:00:00,22-Jun-2023 06:00:00,0.9375,-1.12578976154327,2.76930546760559,0.336296,0.00163636363636369
0,101316.3203125,46,22-Jun-2023 07:00:00,22-Jun-2023 07:00:00,22-Jun-2023 07:00:00,1.25,-1.09041261672974,2.58936524391174,0.146304,-0.137064935064935
0,101289.609375,62,22-Jun-2023 08:00:00,22-Jun-2023 08:00:00,22-Jun-2023 08:00:00,1.9375,0.599478781223297,4.01245832443237,0.027432,-0.275766233766234
1,101332.7734375,63,22-Jun-2023 09:00:00,22-Jun-2023 09:00:00,22-Jun-2023 09:00:00,2.5,0.983376443386078,2.81575322151184,-0.115824,-0.414467532467532
0,101401.71875,72,22-Jun-2023 10:00:00,22-Jun-2023 10:00:00,22-Jun-2023 10:00:00,3,0.379926770925522,2.9717321395874,-0.057912,-0.458587257617729
0,101478.3984375,50,22-Jun-2023 11:00:00,22-Jun-2023 11:00:00,22-Jun-2023 11:00:00,5.3125,0.397026360034943,3.57377934455872,0.008128,-0.350554016620499
0,101527.203125,40,22-Jun-2023 12:00:00,22-Jun-2023 12:00:00,22-Jun-2023 12:00:00,6.0625,-0.33760741353035,2.78039073944092,0.070104,-0.242520775623269
0,101574,73,22-Jun-2023 13:00:00,22-Jun-2023 13:00:00,22-Jun-2023 13:00:00,0.6875,-0.213729247450829,5.65086317062378,0.156464,-0.134487534626039
0,101632.4921875,46,22-Jun-2023 14:00:00,22-Jun-2023 14:00:00,22-Jun-2023 14:00:00,0.9375,1.43091309070587,4.81956768035889,0.282448,-0.0264542936288088
0,101664.78125,93,22-Jun-2023 15:00:00,22-Jun-2023 15:00:00,22-Jun-2023 15:00:00,1,1.02762699127197,4.87583637237549,0.4572,0.0815789473684211
1,101713.03125,87,22-Jun-2023 16:00:00,22-Jun-2023 16:00:00,22-Jun-2023 16:00:00,3.25,1.96824824810028,4.72347640991211,0.632968,0.107313432835821
1,101736.8828125,92,22-Jun-2023 17:00:00,22-Jun-2023 17:00:00,22-Jun-2023 17:00:00,4.25,2.8193883895874,4.88481187820435,0.449072,-0.0091044776119403
1,101813.390625,100,22-Jun-2023 18:00:00,22-Jun-2023 18:00:00,22-Jun-2023 18:00:00,5.1875,3.2063000202179,5.58437967300415,0.449072,-0.125522388059701
1,101814.71875,100,22-Jun-2023 19:00:00,22-Jun-2023 19:00:00,22-Jun-2023 19:00:00,5.9375,2.43522572517395,6.21161031723022,0.169672,-0.241940298507463
1,101750.9609375,100,22-Jun-2023 20:00:00,22-Jun-2023 20:00:00,22-Jun-2023 20:00:00,6.1875,2.08789539337158,6.7216272354126,-0.098552,-0.358358208955224
0,101616.8515625,91,22-Jun-2023 21:00:00,22-Jun-2023 21:00:00,22-Jun-2023 21:00:00,6.1875,0.267640382051468,5.51643657684326,-0.054864,-0.474776119402985
0,101587.9765625,72,22-Jun-2023 22:00:00,22-Jun-2023 22:00:00,22-Jun-2023 22:00:00,6.1875,-1.46775996685028,5.2622971534729,-0.008128,-0.400374064837905
0,101592.2421875,69,22-Jun-2023 23:00:00,22-Jun-2023 23:00:00,22-Jun-2023 23:00:00,6.1875,-2.46185064315796,5.24973392486572,0.08636,-0.273192019950125
0,101559.5390625,0,23-Jun-2023 00:00:00,23-Jun-2023 00:00:00,23-Jun-2023 00:00:00,0,-0.755576193332672,4.26802015304565,0.145288,-0.146009975062344
0,101529.3515625,5,23-Jun-2023 01:00:00,23-Jun-2023 01:00:00,23-Jun-2023 01:00:00,0,-1.65857541561127,3.82850217819214,0.252984,-0.0188279301745636
0,101517.2890625,15,23-Jun-2023 02:00:00,23-Jun-2023 02:00:00,23-Jun-2023 02:00:00,0,-2.79591679573059,3.86522698402405,0.358648,0.108354114713217
0,101563.46875,51,23-Jun-2023 03:00:00,23-Jun-2023 03:00:00,23-Jun-2023 03:00:00,0.0625,-3.40334725379944,4.22599124908447,0.468376,0.235536159600997
0,101584.5078125,47,23-Jun-2023 04:00:00,23-Jun-2023 04:00:00,23-Jun-2023 04:00:00,0.375,-3.18352055549622,5.04886817932129,0.554736,0.336909090909091
0,101534.2734375,95,23-Jun-2023 05:00:00,23-Jun-2023 05:00:00,23-Jun-2023 05:00:00,0.4375,-2.00041627883911,5.03658199310303,0.61468,0.206
0,101536.2265625,94,23-Jun-2023 06:00:00,23-Jun-2023 06:00:00,23-Jun-2023 06:00:00,0.4375,-0.962398707866669,5.3267502784729,0.541528,0.0750909090909091
0,101538.6171875,94,23-Jun-2023 07:00:00,23-Jun-2023 07:00:00,23-Jun-2023 07:00:00,0.5,-0.564136981964111,5.23887062072754,0.20828,-0.0558181818181818
0,101515.3515625,94,23-Jun-2023 08:00:00,23-Jun-2023 08:00:00,23-Jun-2023 08:00:00,0.5,-0.211093753576279,5.34203720092773,0.1016,-0.186727272727273
1,101533.8671875,91,23-Jun-2023 09:00:00,23-Jun-2023 09:00:00,23-Jun-2023 09:00:00,1.6875,1.76640868186951,5.15242433547974,0.008128,-0.317636363636364
1,101582.0703125,100,23-Jun-2023 10:00:00,23-Jun-2023 10:00:00,23-Jun-2023 10:00:00,3.3125,2.18710803985596,4.33802604675293,0.001016,-0.448545454545455
0,101650.078125,100,23-Jun-2023 11:00:00,23-Jun-2023 11:00:00,23-Jun-2023 11:00:00,4.125,1.53784668445587,4.27762317657471,-0.07112,-0.416785714285714
1,101739.890625,100,23-Jun-2023 12:00:00,23-Jun-2023 12:00:00,23-Jun-2023 12:00:00,5.4375,1.97203004360199,3.4479284286499,-0.027432,-0.309642857142857
1,101784.3203125,100,23-Jun-2023 13:00:00,23-Jun-2023 13:00:00,23-Jun-2023 13:00:00,5,2.99715828895569,5.20306015014648,0.13716,-0.2025
0,101653.8515625,31,23-Jun-2023 14:00:00,23-Jun-2023 14:00:00,23-Jun-2023 14:00:00,5.75,0.268748790025711,3.35822868347168,0.399288,-0.0953571428571429
0,101659.9296875,29,23-Jun-2023 15:00:00,23-Jun-2023 15:00:00,23-Jun-2023 15:00:00,5.75,-0.568662106990814,4.90312767028809,0.276352,0.0117857142857143
0,101665.171875,73,23-Jun-2023 16:00:00,23-Jun-2023 16:00:00,23-Jun-2023 16:00:00,5.75,-0.499683827161789,5.96454000473022,0.428752,0.118928571428571
1,101700.96875,93,23-Jun-2023 17:00:00,23-Jun-2023 17:00:00,23-Jun-2023 17:00:00,6,0.934364020824432,7.46133422851562,0.495808,0.092330383480826
1,101659.890625,93,23-Jun-2023 18:00:00,23-Jun-2023 18:00:00,23-Jun-2023 18:00:00,6.1875,0.889097929000854,8.1534252166748,0.344424,-0.0174041297935103
1,101608.15625,96,23-Jun-2023 19:00:00,23-Jun-2023 19:00:00,23-Jun-2023 19:00:00,6.625,0.823001682758331,7.21234750747681,0.257048,-0.127138643067847
1,101580.53125,100,23-Jun-2023 20:00:00,23-Jun-2023 20:00:00,23-Jun-2023 20:00:00,7.8125,0.742945551872253,7.62481927871704,0.120904,-0.236873156342183
1,101559.65625,100,23-Jun-2023 21:00:00,23-Jun-2023 21:00:00,23-Jun-2023 21:00:00,9.9375,1.57998287677765,7.71861934661865,0.021336,-0.346607669616519
0,101502.703125,100,23-Jun-2023 22:00:00,23-Jun-2023 22:00:00,23-Jun-2023 22:00:00,10.3125,0.706561267375946,6.62975692749023,-0.058928,-0.456342182890855
1,101511.296875,100,23-Jun-2023 23:00:00,23-Jun-2023 23:00:00,23-Jun-2023 23:00:00,10.3125,-0.0389477536082268,5.95447254180908,0.019304,-0.344591836734694
1,101370.0390625,31,24-Jun-2023 00:00:00,24-Jun-2023 00:00:00,24-Jun-2023 00:00:00,0,2.15914797782898,3.50688600540161,0.080264,-0.225204081632653
0,101370.3984375,12,24-Jun-2023 01:00:00,24-Jun-2023 01:00:00,24-Jun-2023 01:00:00,0.3125,2.23395013809204,3.84859371185303,0.181864,-0.105816326530612
0,101371.4921875,5,24-Jun-2023 02:00:00,24-Jun-2023 02:00:00,24-Jun-2023 02:00:00,0.3125,2.12012076377869,3.78648066520691,0.29972,0.0135714285714285
0,101392.84375,0,24-Jun-2023 03:00:00,24-Jun-2023 03:00:00,24-Jun-2023 03:00:00,0.375,2.44021844863892,4.41568946838379,0.434848,0.132959183673469
0,101418.1015625,0,24-Jun-2023 04:00:00,24-Jun-2023 04:00:00,24-Jun-2023 04:00:00,0.375,2.95778679847717,4.68913459777832,0.536448,0.25234693877551
0,101399.3203125,17,24-Jun-2023 05:00:00,24-Jun-2023 05:00:00,24-Jun-2023 05:00:00,0.375,3.44507575035095,4.66051626205444,0.586232,0.265721649484536
0,101316.40625,29,24-Jun-2023 06:00:00,24-Jun-2023 06:00:00,24-Jun-2023 06:00:00,0.375,3.55847787857056,4.55373430252075,0.546608,0.140463917525773
0,101292.5703125,51,24-Jun-2023 07:00:00,24-Jun-2023 07:00:00,24-Jun-2023 07:00:00,0.375,3.80187129974365,4.24531507492065,0.349504,0.0152061855670103
0,101278.328125,69,24-Jun-2023 08:00:00,24-Jun-2023 08:00:00,24-Jun-2023 08:00:00,0.375,3.73110604286194,3.78211784362793,0.178816,-0.110051546391753
0,101249.3828125,86,24-Jun-2023 09:00:00,24-Jun-2023 09:00:00,24-Jun-2023 09:00:00,0.375,3.58376216888428,3.51914310455322,-0.009144,-0.235309278350515
0,101329.5625,100,24-Jun-2023 10:00:00,24-Jun-2023 10:00:00,24-Jun-2023 10:00:00,0.375,3.65507698059082,3.00265026092529,-0.12192,-0.360567010309278
0,101365.8515625,100,24-Jun-2023 11:00:00,24-Jun-2023 11:00:00,24-Jun-2023 11:00:00,0.375,3.66344738006592,2.63755249977112,-0.138176,-0.485824742268041
0,101390.8984375,100,24-Jun-2023 12:00:00,24-Jun-2023 12:00:00,24-Jun-2023 12:00:00,0.375,2.65402698516846,3.31012582778931,-0.124968,-0.383534246575342
1,101432.34375,83,24-Jun-2023 13:00:00,24-Jun-2023 13:00:00,24-Jun-2023 13:00:00,0.25,2.0858838558197,3.81343746185303,-0.073152,-0.273397260273973
1,101479.5625,52,24-Jun-2023 14:00:00,24-Jun-2023 14:00:00,24-Jun-2023 14:00:00,1.4375,2.51133918762207,3.77602171897888,0.044704,-0.163260273972603
1,101482.2109375,16,24-Jun-2023 15:00:00,24-Jun-2023 15:00:00,24-Jun-2023 15:00:00,2.8125,2.89115595817566,3.88506722450256,0.183896,-0.0531232876712329
1,101446.09375,30,24-Jun-2023 16:00:00,24-Jun-2023 16:00:00,24-Jun-2023 16:00:00,3.9375,2.78844738006592,4.25476312637329,0.298704,0.057013698630137
