TmStamp,u10,v10,WSPD,WDIR,u_e,u_n
2024-11-23 11:00:00,8.270014762878418,-3.34217381477356,8.919824549080829,292.0051871839733,7.306229296846926,-5.116862656773259
2024-11-23 12:00:00,8.894416809082031,-3.2931385040283203,9.484482673314073,290.3169623611264,7.925658503910595,-5.209544016493625
2024-11-23 13:00:00,9.20992946624756,-2.851572275161743,9.641279231187436,287.20353599379155,8.332415380859715,-4.8502700063541475
2024-11-23 14:00:00,9.96728801727295,-3.1249890327453613,10.44568747733014,287.40748638922514,9.00885749339426,-5.287047714723769
2024-11-23 15:00:00,10.011552810668944,-4.0769362449646,10.809838057358641,292.1572917611581,8.837846253934798,-6.224553993510694
2024-11-23 16:00:00,9.878506660461426,-4.313915729522705,10.779367456497814,293.5907567043223,8.654901283028462,-6.425530837466774
2024-11-23 17:00:00,9.766324996948242,-4.084428787231445,10.58601258567082,292.6954389792046,8.597218157909973,-6.176690247153735
2024-11-23 18:00:00,9.32611083984375,-3.9382715225219727,10.123553031527944,292.8935772028225,8.201164891929103,-5.935252344892181
2024-11-23 19:00:00,9.093435287475586,-4.048732757568359,9.954034471997437,294.0003918538299,7.949604427606385,-5.990541854815326
2024-11-23 20:00:00,7.424311637878418,-1.8183826208114624,7.643750300212984,283.76212367078523,6.824979923833271,-3.441884322762588
2024-11-23 21:00:00,7.005075454711914,-0.8020641803741455,7.050843146436217,276.53178391438945,6.645110641606497,-2.357306436688847
2024-11-23 22:00:00,7.276247978210449,0.1875024437904358,7.27866346294696,268.52386536546635,7.131937086345062,-1.45410288606238
2024-11-23 23:00:00,7.234468936920166,0.6978662610054016,7.268050503230729,264.49006472358656,7.20603571795785,-0.9474214210308685
2024-11-24 00:00:00,7.862709999084473,0.8921276926994324,7.913159947188238,263.526725474164,7.861874316277552,-0.8994623865618536
2024-11-24 01:00:00,8.050336837768555,0.0885046422481536,8.050823328904498,269.37012099199126,7.8639164387475615,-1.7246954854781649
2024-11-24 02:00:00,8.19665813446045,-1.2158788442611694,8.28634816654107,278.4376331361372,7.713065089525704,-3.0285628376968483
2024-11-24 03:00:00,8.156131744384766,-1.041129231452942,8.222313245574306,277.2744583638839,7.7128874978495405,-2.849175591967425
2024-11-24 04:00:00,8.59878158569336,-0.1472814977169037,8.60004282536017,270.9812765978733,8.345264242529366,-2.0778116662464186
2024-11-24 05:00:00,8.744508743286133,0.1816748082637787,8.746395766106478,268.80980135240685,8.561255490377421,-1.7900679668235382
2024-11-24 06:00:00,8.72340202331543,0.2473583966493606,8.726908332094286,268.3757718065652,8.55546532673259,-1.7213198656418016
2024-11-24 07:00:00,8.409148216247559,0.2798364162445068,8.413803072492014,268.09403632284085,8.25657178913179,-1.6189825303532919
2024-11-24 08:00:00,8.325093269348145,0.4963061213493347,8.339873962442994,266.588310895581,8.223366253472724,-1.3891526808384191
2024-11-24 09:00:00,8.442832946777344,0.5557776093482971,8.461106128529645,266.2337483242493,8.35146644452597,-1.3576911077998006
2024-11-24 10:00:00,8.750298500061035,0.3637634515762329,8.757856340958845,267.61949646060134,8.607857888358454,-1.6139486555334355
2024-11-24 11:00:00,8.878862380981445,0.0465881302952766,8.87898460603981,269.69936703259805,8.661777762405912,-1.951915374441824
2024-11-24 12:00:00,9.00654125213623,-0.3453491330146789,9.013159898176978,272.1958883281309,8.69801753174648,-2.3625288077685966
2024-11-24 13:00:00,8.985316276550293,-0.6763476729393005,9.010735528486563,274.3046816559643,8.602878080367422,-2.6802692959222894
2024-11-24 14:00:00,8.966403007507324,-0.9293286204338074,9.014434789702225,275.9173295535234,8.527541226316925,-2.9225117983096367
2024-11-24 15:00:00,8.875520706176758,-1.027254581451416,8.934770270179603,276.6020499106557,8.416959684303084,-2.9974838537850133
2024-11-24 16:00:00,8.464913368225098,-1.1324145793914795,8.54032324395127,277.6196438138129,7.993220333410414,-3.007582054197134
2024-11-24 17:00:00,8.004853248596191,-1.129764437675476,8.084184758910276,278.0333773510835,7.545547677015669,-2.9015088264695343
